Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,07/28/2017-08/03/2017,0.129343
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,08/04/2017-08/10/2017,0.090244
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,08/11/2017-08/17/2017,0.054692
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,08/18/2017-08/24/2017,0.040834
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,08/25/2017-08/31/2017,0.034913
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,09/01/2017-09/07/2017,0.029303
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,09/08/2017-09/14/2017,0.005602
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,09/15/2017-09/21/2017,0.005493
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,09/22/2017-09/28/2017,0.002056
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,09/29/2017-10/05/2017,0.001264
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,04/07/2017-04/13/2017,0.099083
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,04/14/2017-04/20/2017,0.042648
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,04/21/2017-04/27/2017,0.049856
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,04/28/2017-05/04/2017,0.038481
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,05/05/2017-05/11/2017,0.010525
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,05/12/2017-05/18/2017,0.008276
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,05/19/2017-05/25/2017,0.004877
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,05/26/2017-06/01/2017,0.001814
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,06/02/2017-06/08/2017,0.001321
Going in Style (2017),Michael Cain,Morgan Freeman,Zach Braff,New Line Cinema,06/09/2017-06/15/2017,0.001368
Gold,Matthew McConaughey,Edgar Ramírez,Stephen Gaghan,TWC-Dimension,01/27/2017-02/02/2017,0.025962
Gold,Matthew McConaughey,Edgar Ramírez,Stephen Gaghan,TWC-Dimension,02/03/2017-02/09/2017,0.016026
Good Time,Robert Pattinson,Benny Safdie,Benny Safdie,A24,08/11/2017-08/17/2017,0.001016
Good Time,Robert Pattinson,Benny Safdie,Benny Safdie,A24,08/18/2017-08/24/2017,0.001748
Good Time,Robert Pattinson,Benny Safdie,Benny Safdie,A24,08/25/2017-08/31/2017,0.009048
Good Time,Robert Pattinson,Benny Safdie,Benny Safdie,A24,09/01/2017-09/07/2017,0.004422
Goodbye Christopher Robin,Vicki Pepperdine,Margot Robbie,Simon Curtis,Fox Searchlight Pictures,10/20/2017-10/26/2017,0.001753
Goodbye Christopher Robin,Vicki Pepperdine,Margot Robbie,Simon Curtis,Fox Searchlight Pictures,10/27/2017-11/02/2017,0.004599
Goodbye Christopher Robin,Vicki Pepperdine,Margot Robbie,Simon Curtis,Fox Searchlight Pictures,11/03/2017-11/09/2017,0.002270
Goodbye Christopher Robin,Vicki Pepperdine,Margot Robbie,Simon Curtis,Fox Searchlight Pictures,11/10/2017-11/16/2017,0.001402
Gook,Simone Baker,Justin Chon,Justin Chon,Samuel Goldwyn Films,08/25/2017-08/31/2017,0.001014
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,05/05/2017-05/11/2017,0.738153
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,05/12/2017-05/18/2017,0.473639
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,05/19/2017-05/25/2017,0.268466
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,05/26/2017-06/01/2017,0.148397
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,06/02/2017-06/08/2017,0.053671
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,06/09/2017-06/15/2017,0.046202
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,06/16/2017-06/22/2017,0.025095
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,06/23/2017-06/29/2017,0.021641
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,06/30/2017-07/06/2017,0.010157
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,07/07/2017-07/13/2017,0.004486
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,07/14/2017-07/20/2017,0.003427
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,07/21/2017-07/27/2017,0.002160
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,07/28/2017-08/03/2017,0.002072
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,08/04/2017-08/10/2017,0.003667
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,08/11/2017-08/17/2017,0.002226
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,08/18/2017-08/24/2017,0.001881
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,08/25/2017-08/31/2017,0.001627
Guardians of the Galaxy Vol. 2,Chris Pratt,Zoe Saldana,James Gunn,Walt Disney Pictures,09/01/2017-09/07/2017,0.002467
Hacksaw Ridge,Andrew Garfield,Richard Pyros,Mel Gibson,Summit Entertainment,01/06/2017-01/12/2017,0.001647
Hacksaw Ridge,Andrew Garfield,Richard Pyros,Mel Gibson,Summit Entertainment,01/27/2017-02/02/2017,0.003172
Hacksaw Ridge,Andrew Garfield,Richard Pyros,Mel Gibson,Summit Entertainment,02/03/2017-02/09/2017,0.002698
Hacksaw Ridge,Andrew Garfield,Richard Pyros,Mel Gibson,Summit Entertainment,02/17/2017-02/23/2017,0.001180
Happy Death Day,Jessica Rothe,Israel Broussard,Christopher Landon,Universal Studios,10/13/2017-10/19/2017,0.237768
Happy Death Day,Jessica Rothe,Israel Broussard,Christopher Landon,Universal Studios,10/20/2017-10/26/2017,0.093985
Happy Death Day,Jessica Rothe,Israel Broussard,Christopher Landon,Universal Studios,10/27/2017-11/02/2017,0.062661
Happy Death Day,Jessica Rothe,Israel Broussard,Christopher Landon,Universal Studios,11/03/2017-11/09/2017,0.014744
Happy Death Day,Jessica Rothe,Israel Broussard,Christopher Landon,Universal Studios,11/10/2017-11/16/2017,0.007856
Happy Death Day,Jessica Rothe,Israel Broussard,Christopher Landon,Universal Studios,11/17/2017-11/23/2017,0.001004
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,01/06/2017-01/12/2017,0.164270
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,01/13/2017-01/19/2017,0.153061
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,01/20/2017-01/26/2017,0.113577
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,01/27/2017-02/02/2017,0.104905
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,02/03/2017-02/09/2017,0.107906
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,02/10/2017-02/16/2017,0.046199
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,02/17/2017-02/23/2017,0.051728
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,02/24/2017-03/02/2017,0.047301
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,03/03/2017-03/09/2017,0.020397
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,03/10/2017-03/16/2017,0.017394
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,03/17/2017-03/23/2017,0.006312
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,03/24/2017-03/30/2017,0.004241
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,03/31/2017-04/06/2017,0.002790
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,04/07/2017-04/13/2017,0.002277
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,04/14/2017-04/20/2017,0.001074
Hidden Figures,Taraji P. Henson,Octavia Spencer,Theodore Melfi,20th Century Fox,04/21/2017-04/27/2017,0.001844
Home Again,Reese Witherspoon,Michael Sheen,Hallie Meyers-Shyer,Open Road Films,09/08/2017-09/14/2017,0.054688
Home Again,Reese Witherspoon,Michael Sheen,Hallie Meyers-Shyer,Open Road Films,09/15/2017-09/21/2017,0.048977
Home Again,Reese Witherspoon,Michael Sheen,Hallie Meyers-Shyer,Open Road Films,09/22/2017-09/28/2017,0.028705
Home Again,Reese Witherspoon,Michael Sheen,Hallie Meyers-Shyer,Open Road Films,09/29/2017-10/05/2017,0.019641
Home Again,Reese Witherspoon,Michael Sheen,Hallie Meyers-Shyer,Open Road Films,10/06/2017-10/12/2017,0.005690
Home Again,Reese Witherspoon,Michael Sheen,Hallie Meyers-Shyer,Open Road Films,10/13/2017-10/19/2017,0.001706
How to be a Latin Lover,Eugenio Derbez,Salma Hayek,Ken Marino,Pantelion Films,04/28/2017-05/04/2017,0.119475
How to be a Latin Lover,Eugenio Derbez,Salma Hayek,Ken Marino,Pantelion Films,05/05/2017-05/11/2017,0.028169
How to be a Latin Lover,Eugenio Derbez,Salma Hayek,Ken Marino,Pantelion Films,05/12/2017-05/18/2017,0.027574
How to be a Latin Lover,Eugenio Derbez,Salma Hayek,Ken Marino,Pantelion Films,05/19/2017-05/25/2017,0.015284
How to be a Latin Lover,Eugenio Derbez,Salma Hayek,Ken Marino,Pantelion Films,05/26/2017-06/01/2017,0.006924
How to be a Latin Lover,Eugenio Derbez,Salma Hayek,Ken Marino,Pantelion Films,06/02/2017-06/08/2017,0.001433
Human Flow,Israa Abboud,Hiba Abed,Ai Weiwei,Amazon Studios,10/20/2017-10/26/2017,0.001115
I am Not Your Negro,Samuel L. Jackson,James Baldwin,Raoul Peck,Magnolia Pictures,02/03/2017-02/09/2017,0.007771
I am Not Your Negro,Samuel L. Jackson,James Baldwin,Raoul Peck,Magnolia Pictures,02/10/2017-02/16/2017,0.004664
I am Not Your Negro,Samuel L. Jackson,James Baldwin,Raoul Peck,Magnolia Pictures,02/17/2017-02/23/2017,0.007324
I am Not Your Negro,Samuel L. Jackson,James Baldwin,Raoul Peck,Magnolia Pictures,02/24/2017-03/02/2017,0.007229
I am Not Your Negro,Samuel L. Jackson,James Baldwin,Raoul Peck,Magnolia Pictures,03/03/2017-03/09/2017,0.002753
I am Not Your Negro,Samuel L. Jackson,James Baldwin,Raoul Peck,Magnolia Pictures,03/10/2017-03/16/2017,0.002085
I Do... Until I Don't,Lake Bell,Ed Helms,Lake Bell,The Film Arcade,09/01/2017-09/07/2017,0.002096
"I, Tonya",Margot Robbie,Sebastian Stan,Craig Gillespie,NEON,12/08/2017-12/14/2017,0.003337
"I, Tonya",Margot Robbie,Sebastian Stan,Craig Gillespie,NEON,12/22/2017-12/28/2017,0.002407
"I, Tonya",Margot Robbie,Sebastian Stan,Craig Gillespie,NEON,12/29/2017-01/04/2018,0.003533
I'll Push You,Patrick Gray,Justin Skeesuck,Chris Karcher,Fathom Events,10/27/2017-11/02/2017,0.003462
In Our Hands: The Battle for Jerusalem,Haim Almakis,Zion Ashkenazi,Erin Zimmerman,Biblical Productions,05/19/2017-05/25/2017,0.009580
In Our Hands: The Battle for Jerusalem,Haim Almakis,Zion Ashkenazi,Erin Zimmerman,Biblical Productions,05/26/2017-06/01/2017,0.002255
Ingrid Goes West,Aubrey Plaza,Elizabeth Olsen,Matt Spicer,NEON,08/11/2017-08/17/2017,0.001000
Ingrid Goes West,Aubrey Plaza,Elizabeth Olsen,Matt Spicer,NEON,08/18/2017-08/24/2017,0.002644
Ingrid Goes West,Aubrey Plaza,Elizabeth Olsen,Matt Spicer,NEON,08/25/2017-08/31/2017,0.011831
Ingrid Goes West,Aubrey Plaza,Elizabeth Olsen,Matt Spicer,NEON,09/01/2017-09/07/2017,0.007932
Ingrid Goes West,Aubrey Plaza,Elizabeth Olsen,Matt Spicer,NEON,09/08/2017-09/14/2017,0.001042
Is Genesis History?,Del Tackett,Kevin L. Anderson,Thomas Purifoy,Compass Cinema,02/17/2017-02/23/2017,0.008115
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,09/08/2017-09/14/2017,0.735489
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,09/15/2017-09/21/2017,0.525524
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,09/22/2017-09/28/2017,0.245438
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,09/29/2017-10/05/2017,0.178168
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,10/06/2017-10/12/2017,0.091184
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,10/13/2017-10/19/2017,0.059653
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,10/20/2017-10/26/2017,0.036309
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,10/27/2017-11/02/2017,0.032100
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,11/03/2017-11/09/2017,0.005522
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,11/10/2017-11/16/2017,0.002890
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,11/24/2017-11/30/2017,0.001010
It,Jaeden Lieberher,Jeremy Ray Taylor,Andy Muschietti,Warner Bros. Pictures,12/01/2017-12/07/2017,0.001044
It Comes At Night,Joel Edgerton,Christopher Abbott,Trey Edward Shults,A24,06/09/2017-06/15/2017,0.040381
It Comes At Night,Joel Edgerton,Christopher Abbott,Trey Edward Shults,A24,06/16/2017-06/22/2017,0.012714
It Comes At Night,Joel Edgerton,Christopher Abbott,Trey Edward Shults,A24,06/23/2017-06/29/2017,0.005339
Jab Harry Met Sejal,Shah Rukh Khan,Anushka Sharma,Imtiaz Ali,Yash Raj Films USA,08/04/2017-08/10/2017,0.009023
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,01/06/2017-01/12/2017,0.008136
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,01/13/2017-01/19/2017,0.005237
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,01/20/2017-01/26/2017,0.003175
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,01/27/2017-02/02/2017,0.005351
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,02/03/2017-02/09/2017,0.004249
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,02/10/2017-02/16/2017,0.001116
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,02/17/2017-02/23/2017,0.001169
Jackie,Natalie Portman,Peter Sarsgaard,Pablo Larraín,Fox Searchlight Pictures,02/24/2017-03/02/2017,0.001065
Jagga Jasoos,Ranbir Kapoor,Katrina Kaif,Anurag Basu,Atlanta Production,07/14/2017-07/20/2017,0.002761
Jane (2017),Jane Goodall,Hugo Van Lawick,Brett Morgen,National Geographic Studios,10/27/2017-11/02/2017,0.001900
Jane (2017),Jane Goodall,Hugo Van Lawick,Brett Morgen,National Geographic Studios,11/03/2017-11/09/2017,0.001303
Jane (2017),Jane Goodall,Hugo Van Lawick,Brett Morgen,National Geographic Studios,11/10/2017-11/16/2017,0.001549
Jeepers Creepers 3,Stan Shaw,Gabrielle Haugh,Victor Salva,Infinity Films,09/22/2017-09/28/2017,0.011599
Jeepers Creepers 3,Stan Shaw,Gabrielle Haugh,Victor Salva,Infinity Films,09/29/2017-10/05/2017,0.003840
Jigsaw,Matt Passmore,Tobin Bell,Michael Spierig,Lionsgate,10/27/2017-11/02/2017,0.202260
Jigsaw,Matt Passmore,Tobin Bell,Michael Spierig,Lionsgate,11/03/2017-11/09/2017,0.037188
Jigsaw,Matt Passmore,Tobin Bell,Michael Spierig,Lionsgate,11/10/2017-11/16/2017,0.022806
Jigsaw,Matt Passmore,Tobin Bell,Michael Spierig,Lionsgate,11/17/2017-11/23/2017,0.004613
Jigsaw,Matt Passmore,Tobin Bell,Michael Spierig,Lionsgate,11/24/2017-11/30/2017,0.002073
Jigsaw,Matt Passmore,Tobin Bell,Michael Spierig,Lionsgate,12/01/2017-12/07/2017,0.002171
Jigsaw,Matt Passmore,Tobin Bell,Michael Spierig,Lionsgate,12/08/2017-12/14/2017,0.001958
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,02/10/2017-02/16/2017,0.161900
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,02/17/2017-02/23/2017,0.104913
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,02/24/2017-03/02/2017,0.075261
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,03/03/2017-03/09/2017,0.026021
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,03/10/2017-03/16/2017,0.016993
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,03/17/2017-03/23/2017,0.005167
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,03/24/2017-03/30/2017,0.002524
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,03/31/2017-04/06/2017,0.001415
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,04/07/2017-04/13/2017,0.001266
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,04/14/2017-04/20/2017,0.001088
John Wick: Chapter Two,Keanu Reeves,Riccardo Scamarcio,Chad Stahelski,Summit Entertainment,04/21/2017-04/27/2017,0.001306
Jolly Llb 2,Akshay Kumar,Huma Qureshi,Subhash Kapoor,Fox Star India,02/10/2017-02/16/2017,0.004084
Jolly Llb 2,Akshay Kumar,Huma Qureshi,Subhash Kapoor,Fox Star India,02/17/2017-02/23/2017,0.002214
Journey to the West: The Demons Strike Back,Kris Wu,Kenny Lin,Hark Tsui,Star Overseas,02/03/2017-02/09/2017,0.004614
Judwaa 2,Varun Dhawan,Jacqueline Fernandez,David Dhawan,Fox STAR Studios,09/29/2017-10/05/2017,0.007258
Judwaa 2,Varun Dhawan,Jacqueline Fernandez,David Dhawan,Fox STAR Studios,10/06/2017-10/12/2017,0.002888
Julieta,Emma Suárez,Adriana Ugarte,Pedro Almodóvar,El Deseo,01/27/2017-02/02/2017,0.001000
Julieta,Emma Suárez,Adriana Ugarte,Pedro Almodóvar,El Deseo,02/03/2017-02/09/2017,0.001320
Jumanji: Welcome to the Jungle,Dwayne Johnson,Kevin Hart,Jake Kasdan,Columbia Pictures,12/15/2017-12/21/2017,0.040643
Jumanji: Welcome to the Jungle,Dwayne Johnson,Kevin Hart,Jake Kasdan,Columbia Pictures,12/22/2017-12/28/2017,0.218999
Jumanji: Welcome to the Jungle,Dwayne Johnson,Kevin Hart,Jake Kasdan,Columbia Pictures,12/29/2017-01/04/2018,0.264196
Just Getting Started,Morgan Freeman,Tommy Lee Jones,Ron Shelton,Broad Green Pictures,12/08/2017-12/14/2017,0.039667
Just Getting Started,Morgan Freeman,Tommy Lee Jones,Ron Shelton,Broad Green Pictures,12/15/2017-12/21/2017,0.003642
Justice League,Ben Affleck,Henry Cavill,Zack Snyder,Warner Bros. Pictures,11/17/2017-11/23/2017,0.397939
Justice League,Ben Affleck,Henry Cavill,Zack Snyder,Warner Bros. Pictures,11/24/2017-11/30/2017,0.213823
Justice League,Ben Affleck,Henry Cavill,Zack Snyder,Warner Bros. Pictures,12/01/2017-12/07/2017,0.154939
Justice League,Ben Affleck,Henry Cavill,Zack Snyder,Warner Bros. Pictures,12/08/2017-12/14/2017,0.113381
Justice League,Ben Affleck,Henry Cavill,Zack Snyder,Warner Bros. Pictures,12/15/2017-12/21/2017,0.015510
Justice League,Ben Affleck,Henry Cavill,Zack Snyder,Warner Bros. Pictures,12/22/2017-12/28/2017,0.005832
Justice League,Ben Affleck,Henry Cavill,Zack Snyder,Warner Bros. Pictures,12/29/2017-01/04/2018,0.006283
Kedi,Yaman Barlas,Arzu Göl,Ceyda Torun,Termite Films,03/03/2017-03/09/2017,0.001355
Kedi,Yaman Barlas,Arzu Göl,Ceyda Torun,Termite Films,03/10/2017-03/16/2017,0.001968
Kedi,Yaman Barlas,Arzu Göl,Ceyda Torun,Termite Films,03/17/2017-03/23/2017,0.001207
Kedi,Yaman Barlas,Arzu Göl,Ceyda Torun,Termite Films,03/24/2017-03/30/2017,0.001204
Kedi,Yaman Barlas,Arzu Göl,Ceyda Torun,Termite Films,03/31/2017-04/06/2017,0.001013
Kidnap (2017),Halle Berry,Sage Correa,Luis Prieto,Gold Star Films,08/04/2017-08/10/2017,0.076806
Kidnap (2017),Halle Berry,Sage Correa,Luis Prieto,Gold Star Films,08/11/2017-08/17/2017,0.042723
Kidnap (2017),Halle Berry,Sage Correa,Luis Prieto,Gold Star Films,08/18/2017-08/24/2017,0.029588
Kidnap (2017),Halle Berry,Sage Correa,Luis Prieto,Gold Star Films,08/25/2017-08/31/2017,0.020960
Kidnap (2017),Halle Berry,Sage Correa,Luis Prieto,Gold Star Films,09/01/2017-09/07/2017,0.020059
Kidnap (2017),Halle Berry,Sage Correa,Luis Prieto,Gold Star Films,09/08/2017-09/14/2017,0.001389
Kidnap (2017),Halle Berry,Sage Correa,Luis Prieto,Gold Star Films,09/15/2017-09/21/2017,0.001115
King Arthur: Legend of the Sword,Charlie Hunnam,Astrid Bergès-Frisbey,Guy Ritchie,Warner Bros. Pictures,05/12/2017-05/18/2017,0.115328
King Arthur: Legend of the Sword,Charlie Hunnam,Astrid Bergès-Frisbey,Guy Ritchie,Warner Bros. Pictures,05/19/2017-05/25/2017,0.059389
King Arthur: Legend of the Sword,Charlie Hunnam,Astrid Bergès-Frisbey,Guy Ritchie,Warner Bros. Pictures,05/26/2017-06/01/2017,0.024474
King Arthur: Legend of the Sword,Charlie Hunnam,Astrid Bergès-Frisbey,Guy Ritchie,Warner Bros. Pictures,06/02/2017-06/08/2017,0.006561
King Arthur: Legend of the Sword,Charlie Hunnam,Astrid Bergès-Frisbey,Guy Ritchie,Warner Bros. Pictures,06/09/2017-06/15/2017,0.003179
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,09/22/2017-09/28/2017,0.325004
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,09/29/2017-10/05/2017,0.184470
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,10/06/2017-10/12/2017,0.083619
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,10/13/2017-10/19/2017,0.054920
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,10/20/2017-10/26/2017,0.032305
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,10/27/2017-11/02/2017,0.019874
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,11/03/2017-11/09/2017,0.004765
Kingsman: The Golden Circle,Taron Egerton,Edward Holcroft,Matthew Vaughn,20th Century Fox,11/10/2017-11/16/2017,0.002890
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,03/10/2017-03/16/2017,0.357106
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,03/17/2017-03/23/2017,0.108317
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,03/24/2017-03/30/2017,0.075031
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,03/31/2017-04/06/2017,0.052543
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,04/07/2017-04/13/2017,0.045658
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,04/14/2017-04/20/2017,0.016859
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,04/21/2017-04/27/2017,0.013869
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,04/28/2017-05/04/2017,0.011066
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,05/05/2017-05/11/2017,0.002743
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,05/12/2017-05/18/2017,0.002138
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,05/19/2017-05/25/2017,0.001511
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,05/26/2017-06/01/2017,0.001975
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,06/02/2017-06/08/2017,0.001092
Kong: Skull Island,Tom Hiddleston,Samuel L. Jackson,Jordan Vogt-Roberts,Legendary Pictures,06/09/2017-06/15/2017,0.001026
La La Land,Ryan Gosling,Emma Stone,Damien Chazelle,Liongate Films,01/06/2017-01/12/2017,0.093689
La La Land,Ryan Gosling,Emma Stone,Damien Chazelle,Liongate Films,01/13/2017-01/19/2017,0.099058
La La Land,Ryan Gosling,Emma Stone,Damien Chazelle,Liongate Films,01/20/2017-01/26/2017,0.067678
La La Land,Ryan Gosling,Emma Stone,Damien Chazelle,Liongate Films,01/27/2017-02/02/2017,0.089220
